timestamp,date_time,is_ppg,green,red,infra_red
1708516849988,1708516849988,1,184437,57709,71855
1708516850028,1708516850028,1,184429,57706,71849
1708516850068,1708516850068,1,184425,57706,71851
1708516850108,1708516850108,1,184479,57707,71857
1708516850148,1708516850148,1,184585,57714,71876
1708516850188,1708516850188,1,184734,57722,71905
1708516850228,1708516850228,1,184888,57738,71936
1708516850268,1708516850268,1,185076,57747,71967
1708516850308,1708516850308,1,185272,57754,71995
1708516850348,1708516850348,1,185469,57764,72022
1708516850388,1708516850388,1,185682,57774,72048
1708516850428,1708516850428,1,185892,57790,72085
1708516850468,1708516850468,1,186109,57796,72109
1708516850508,1708516850508,1,186338,57805,72136
1708516850548,1708516850548,1,186502,57798,72131
1708516850588,1708516850588,1,186311,57754,72017
1708516850628,1708516850628,1,185723,57708,71890
1708516850668,1708516850668,1,185114,57680,71806
1708516850708,1708516850708,1,184701,57669,71766
1708516850748,1708516850748,1,184462,57670,71757
1708516850788,1708516850788,1,184393,57674,71762
1708516850828,1708516850828,1,184413,57680,71781
1708516850868,1708516850868,1,184424,57675,71778
1708516850908,1708516850908,1,184406,57675,71769
1708516850948,1708516850948,1,184410,57676,71778
1708516850998,1708516850998,1,184484,57683,71792
1708516851036,1708516851036,1,184600,57687,71818
1708516851074,1708516851074,1,184751,57685,71844
1708516851112,1708516851112,1,184924,57706,71877
1708516851150,1708516851150,1,185115,57721,71907
1708516851188,1708516851188,1,185315,57731,71937
1708516851226,1708516851226,1,185521,57738,71965
1708516851264,1708516851264,1,185731,57754,71997
1708516851302,1708516851302,1,185963,57768,72031
1708516851340,1708516851340,1,186166,57777,72066
1708516851378,1708516851378,1,186393,57790,72108
1708516851416,1708516851416,1,186621,57793,72120
1708516851454,1708516851454,1,186573,57764,72031
1708516851492,1708516851492,1,186085,57706,71898
1708516851530,1708516851530,1,185477,57673,71804
1708516851568,1708516851568,1,185036,57656,71755
1708516851606,1708516851606,1,184784,57654,71727
1708516851644,1708516851644,1,184686,57655,71746
1708516851682,1708516851682,1,184709,57668,71759
1708516851720,1708516851720,1,184711,57662,71761
1708516851758,1708516851758,1,184691,57656,71748
1708516851796,1708516851796,1,184669,57653,71746
1708516851834,1708516851834,1,184715,57661,71763
1708516851872,1708516851872,1,184814,57673,71786
1708516851910,1708516851910,1,184959,57680,71816
1708516851948,1708516851948,1,185128,57694,71845
1708516851988,1708516851988,1,185316,57700,71871
1708516852028,1708516852028,1,185506,57707,71896
1708516852068,1708516852068,1,185700,57719,71921
1708516852108,1708516852108,1,185885,57721,71949
1708516852148,1708516852148,1,186103,57731,71979
1708516852188,1708516852188,1,186331,57745,72014
1708516852228,1708516852228,1,186478,57736,72002
1708516852268,1708516852268,1,186255,57696,71890
1708516852308,1708516852308,1,185696,57649,71762
1708516852348,1708516852348,1,185162,57627,71695
1708516852388,1708516852388,1,184786,57615,71665
1708516852428,1708516852428,1,184589,57614,71652
1708516852468,1708516852468,1,184547,57625,71666
1708516852508,1708516852508,1,184547,57622,71679
1708516852548,1708516852548,1,184542,57618,71674
1708516852588,1708516852588,1,184523,57618,71663
1708516852628,1708516852628,1,184527,57616,71669
1708516852668,1708516852668,1,184591,57624,71690
1708516852708,1708516852708,1,184707,57634,71710
1708516852748,1708516852748,1,184857,57639,71734
1708516852788,1708516852788,1,185018,57656,71755
1708516852828,1708516852828,1,185206,57660,71788
1708516852868,1708516852868,1,185398,57673,71816
1708516852908,1708516852908,1,185595,57683,71841
1708516852948,1708516852948,1,185802,57691,71875
1708516852988,1708516852988,1,186000,57693,71907
1708516853028,1708516853028,1,186222,57710,71940
1708516853068,1708516853068,1,186448,57724,71976
1708516853108,1708516853108,1,186625,57720,71979
1708516853148,1708516853148,1,186457,57667,71867
1708516853188,1708516853188,1,185903,57619,71718
1708516853228,1708516853228,1,185298,57582,71626
1708516853268,1708516853268,1,184874,57564,71569
1708516853308,1708516853308,1,184615,57561,71560
1708516853348,1708516853348,1,184535,57576,71580
1708516853388,1708516853388,1,184540,57582,71595
1708516853428,1708516853428,1,184565,57585,71606
1708516853468,1708516853468,1,184567,57585,71606
1708516853508,1708516853508,1,184604,57594,71618
1708516853548,1708516853548,1,184681,57601,71645
1708516853588,1708516853588,1,184809,57609,71673
1708516853628,1708516853628,1,184988,57622,71702
1708516853668,1708516853668,1,185175,57636,71739
1708516853708,1708516853708,1,185381,57647,71778
1708516853748,1708516853748,1,185597,57658,71808
1708516853788,1708516853788,1,185805,57661,71830
1708516853828,1708516853828,1,186024,57666,71852
1708516853868,1708516853868,1,186243,57676,71884
1708516853908,1708516853908,1,186467,57687,71906
1708516853948,1708516853948,1,186708,57703,71949
1708516853988,1708516853988,1,186924,57702,71954
1708516854028,1708516854028,1,186889,57665,71870
1708516854068,1708516854068,1,186440,57612,71739
1708516854108,1708516854108,1,185874,57582,71644
1708516854148,1708516854148,1,185438,57569,71603
1708516854188,1708516854188,1,185168,57564,71592
1708516854228,1708516854228,1,185079,57570,71596
1708516854268,1708516854268,1,185072,57575,71612
1708516854308,1708516854308,1,185087,57571,71614
1708516854348,1708516854348,1,185056,57568,71606
1708516854388,1708516854388,1,185041,57564,71604
1708516854428,1708516854428,1,185084,57578,71621
1708516854468,1708516854468,1,185186,57578,71652
1708516854508,1708516854508,1,185339,57595,71680
1708516854548,1708516854548,1,185513,57608,71712
1708516854588,1708516854588,1,185707,57618,71750
1708516854628,1708516854628,1,185904,57624,71782
1708516854668,1708516854668,1,186099,57641,71808
1708516854708,1708516854708,1,186319,57655,71844
1708516854748,1708516854748,1,186539,57661,71871
1708516854788,1708516854788,1,186641,57645,71842
1708516854828,1708516854828,1,186358,57603,71726
1708516854868,1708516854868,1,185831,57571,71640
1708516854908,1708516854908,1,185394,57558,71597
1708516854948,1708516854948,1,185135,57553,71580
1708516854998,1708516854998,1,185050,57561,71598
1708516855036,1708516855036,1,185076,57568,71625
1708516855074,1708516855074,1,185153,57570,71635
1708516855112,1708516855112,1,185176,57575,71642
1708516855150,1708516855150,1,185201,57574,71645
1708516855188,1708516855188,1,185286,57584,71674
1708516855226,1708516855226,1,185413,57593,71701
1708516855264,1708516855264,1,185586,57610,71734
1708516855302,1708516855302,1,185784,57623,71769
1708516855340,1708516855340,1,186005,57636,71814
1708516855378,1708516855378,1,186226,57654,71850
1708516855416,1708516855416,1,186464,57662,71880
1708516855454,1708516855454,1,186695,57674,71918
1708516855492,1708516855492,1,186933,57683,71954
1708516855530,1708516855530,1,187183,57701,71990
1708516855568,1708516855568,1,187391,57693,71990
1708516855606,1708516855606,1,187267,57650,71888
1708516855644,1708516855644,1,186776,57610,71767
1708516855682,1708516855682,1,186251,57582,71700
1708516855720,1708516855720,1,185902,57568,71671
1708516855758,1708516855758,1,185709,57574,71672
1708516855796,1708516855796,1,185670,57587,71699
1708516855834,1708516855834,1,185708,57597,71720
1708516855872,1708516855872,1,185740,57603,71732
1708516855910,1708516855910,1,185739,57605,71744
1708516855948,1708516855948,1,185755,57602,71745
1708516855988,1708516855988,1,185826,57606,71755
1708516856028,1708516856028,1,185941,57610,71779
1708516856068,1708516856068,1,186090,57620,71809
1708516856108,1708516856108,1,186262,57631,71836
1708516856148,1708516856148,1,186449,57640,71855
1708516856188,1708516856188,1,186629,57648,71881
1708516856228,1708516856228,1,186820,57645,71903
1708516856268,1708516856268,1,187003,57659,71921
1708516856308,1708516856308,1,187207,57669,71950
1708516856348,1708516856348,1,187430,57666,71969
1708516856388,1708516856388,1,187632,57667,71983
1708516856428,1708516856428,1,187566,57630,71895
1708516856468,1708516856468,1,187099,57590,71777
1708516856508,1708516856508,1,186534,57563,71701
1708516856548,1708516856548,1,186118,57553,71666
1708516856588,1708516856588,1,185871,57554,71658
1708516856628,1708516856628,1,185774,57558,71669
1708516856668,1708516856668,1,185771,57561,71684
1708516856708,1708516856708,1,185785,57559,71685
1708516856748,1708516856748,1,185770,57561,71683
1708516856788,1708516856788,1,185789,57561,71692
1708516856828,1708516856828,1,185840,57574,71718
1708516856868,1708516856868,1,185939,57585,71741
1708516856908,1708516856908,1,186077,57588,71759
1708516856948,1708516856948,1,186245,57598,71788
1708516856988,1708516856988,1,186434,57608,71820
1708516857028,1708516857028,1,186623,57616,71840
1708516857068,1708516857068,1,186806,57625,71872
1708516857108,1708516857108,1,187001,57635,71901
1708516857148,1708516857148,1,187211,57645,71927
1708516857188,1708516857188,1,187429,57658,71958
1708516857228,1708516857228,1,187591,57652,71955
1708516857268,1708516857268,1,187453,57603,71847
1708516857308,1708516857308,1,186972,57563,71739
1708516857348,1708516857348,1,186450,57542,71678
1708516857388,1708516857388,1,186096,57542,71650
1708516857428,1708516857428,1,185923,57544,71655
1708516857468,1708516857468,1,185884,57553,71680
1708516857508,1708516857508,1,185912,57555,71695
1708516857548,1708516857548,1,185924,57559,71695
1708516857588,1708516857588,1,185914,57558,71693
1708516857628,1708516857628,1,185932,57563,71698
1708516857668,1708516857668,1,186004,57568,71715
1708516857708,1708516857708,1,186121,57576,71742
1708516857748,1708516857748,1,186274,57589,71773
1708516857788,1708516857788,1,186444,57597,71791
1708516857828,1708516857828,1,186628,57598,71819
1708516857868,1708516857868,1,186804,57608,71838
1708516857908,1708516857908,1,186991,57620,71871
1708516857948,1708516857948,1,187182,57629,71889
1708516857988,1708516857988,1,187330,57619,71883
1708516858028,1708516858028,1,187179,57580,71784
1708516858068,1708516858068,1,186684,57542,71679
1708516858108,1708516858108,1,186195,57526,71630
1708516858148,1708516858148,1,185861,57519,71608
1708516858188,1708516858188,1,185693,57523,71610
1708516858228,1708516858228,1,185665,57536,71637
1708516858268,1708516858268,1,185696,57537,71646
1708516858308,1708516858308,1,185705,57526,71633
1708516858348,1708516858348,1,185691,57533,71634
1708516858388,1708516858388,1,185698,57532,71643
1708516858428,1708516858428,1,185776,57546,71663
1708516858468,1708516858468,1,185884,57547,71690
1708516858508,1708516858508,1,186041,57565,71720
1708516858548,1708516858548,1,186198,57573,71744
1708516858588,1708516858588,1,186381,57581,71764
1708516858628,1708516858628,1,186549,57589,71788
1708516858668,1708516858668,1,186730,57602,71816
1708516858708,1708516858708,1,186919,57611,71841
1708516858748,1708516858748,1,187085,57606,71847
1708516858788,1708516858788,1,186979,57564,71745
1708516858828,1708516858828,1,186475,57515,71615
1708516858868,1708516858868,1,185859,57483,71532
1708516858908,1708516858908,1,185385,57475,71493
1708516858948,1708516858948,1,185090,57476,71478
1708516858998,1708516858998,1,184962,57478,71493
1708516859036,1708516859036,1,184935,57476,71498
1708516859074,1708516859074,1,184899,57478,71491
1708516859112,1708516859112,1,184838,57470,71476
1708516859150,1708516859150,1,184807,57471,71480
1708516859188,1708516859188,1,184834,57473,71491
1708516859226,1708516859226,1,184924,57477,71509
1708516859264,1708516859264,1,185048,57490,71536
1708516859302,1708516859302,1,185198,57502,71555
1708516859340,1708516859340,1,185365,57510,71584
1708516859378,1708516859378,1,185537,57520,71612
1708516859416,1708516859416,1,185706,57529,71637
1708516859454,1708516859454,1,185894,57543,71668
1708516859492,1708516859492,1,186094,57550,71702
1708516859530,1708516859530,1,186304,57569,71741
1708516859568,1708516859568,1,186407,57553,71699
1708516859606,1708516859606,1,186104,57492,71567
1708516859644,1708516859644,1,185442,57439,71443
1708516859682,1708516859682,1,184820,57419,71374
1708516859720,1708516859720,1,184367,57411,71351
1708516859758,1708516859758,1,184118,57417,71344
1708516859796,1708516859796,1,184041,57430,71367
1708516859834,1708516859834,1,184027,57434,71380
1708516859872,1708516859872,1,183979,57432,71380
1708516859910,1708516859910,1,183938,57427,71368
1708516859948,1708516859948,1,183935,57434,71377
